랭킹,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
148,대구창고 - 육사시미&육회세트,34000,12,,10,1,임은하푸드,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=OSEBH%2FPhXUhbzbm8ARXzuf%2F%2F%2Fw%3D%3DsKyoJJedZmQY%2BiOrG08KjvkkXioKRyjFyKso3fQoEhO2%2BujfgJbNMB2WWL70VDrkeC4HW1B9HHU%2FO5%2BgHlwFANEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkorFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA6d1ZzoFHoFRks9KjtDDbHrr9ZhtpXMCPQEvos9zowU9auKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJC9oN8zc%2FNd6jG1aG8BlgYW8DwJEP9Oo6c58Dv5Xdhs7HvY%2FUzN94OzIr5wG3PfiA7A8zk9WdedioGlhd8fRoXo6zrSwSppj3dImfwj68GKkvN%2FEHSNPHv4%2FVSF6OMlWgVbZO26oKQamhRwPcyyO%2B3BGZ1y%2B1XpoUrEjLyganHxF3ltPp9QnI0Bc6tPsRlADmuBrpJ7AvvMIL7ti6Y%2FL9G7k9yx2LE4ozzid%2FD5TsgroqtGkJZZRf%2Bhws%2BhI%2B1QTiqbylcbO7b7%2F05FqWOZj9%2FSNE%2B%2F43vrOzuBsuKqEDSmnNjqh%2FZemCCOboDhnweAmG&nvMid=83109451934&catId=50004654
149,한우육회 100g추가,8000,16,,0,0,미소정육점,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=XJYYyRTiYc7RK0OeevZtL%2F%2F%2F%2Fw%3D%3DsTbZgd3XERWTc%2FNJglIybuis6OlVsB2oi5hx8czPUAoG%2BujfgJbNMB2WWL70VDrkecHZ264TuJZOOIIiCXxEpKUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkoOK%2FUDVFbPH1vW%2Fp549F5JB%2FSdLFx4dF%2FBIByOrgIU%2BmF6XG1xlAcE%2Fs53R7ryomVqj7OR294uN2TM%2B9mM4arLBYkPFpRlY4sd8mvQ%2FMZ6hlPHhdc4SO%2FfRxQtAsDSWugBZqtEAKQ27rb%2FCwjhWLs5mvtIxD8JLutvbbkuCEBB2T31Q4CBlamnIa3q6ePyvam0n%2BE7e9dXC9gkxgGEaFQQkPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpC0So1k2V4bgXnZiPimaQNqNlsMcoRVEQwByxXsRc4jfKRyvq%2BfDUs63OSxYfmA1X2wSYRCdAIlxT7X4kej4v1%2FO0cO76wr1JAn2l3jXWqbKCUPD2gHPljfDzo9kPWfunsq0G5tWFJBk4aFAlCm8yIA7Ytt1z7%2BjNH9G3tsxEp2pFOV9WIptkmxOi0JkJzXQLT0myy9HLO5b2JUVeYXJ0%2Ft9XgYvhb0wsyyvxGrq%2BHjDLxO7PXu0YMu4bpQ5PtAIzDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=31192960872&catId=50004654
150,한우 홍두깨살 500g 육회용 소고기육회[],24750,16,,1,0,우체국쇼핑,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=2Br%2BdEXtGt4HFzu9BfNpC%2F%2F%2F%2Fw%3D%3DsyorJq1epgRpr13%2B%2BRoXLMzsgivC%2Bjyi%2BUfB35WYqLha%2BujfgJbNMB2WWL70VDrke6CEPmrPRTwbbUb4klcAzhUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkov7I0LrnjM4%2FiDzsZhz7RRlTiqf2Yc3vF82kMMsI5axnCIKREoMzt1scnzZUZ3jGNHVATIe2Wu1IusEqkYXyNaiZNeMUCATMSEjdxhUlMQU3hiY4X6z0%2FcWdN0R0UOLfBOOS4kasZgqR7BAqYU531pY2ykoHz6yWV42hdTlYWLA8FyrmAYUZKZiDDaj%2F6OfUpj44KKwVGNwQKFnLIQNzEktJ%2FhO3vXVwvYJMYBhGhUEJD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKd0Jfq4c%2FIW3jNaQ722Pu%2Fl%2FDYh8w0E26YE%2Fcdb0EccwCFkxl4irT%2BvW6dSwKhk5ZCBV10VcjhQfHfg43GGpBYMsGvbagl1ccSVDTQkTRCVSIy2l%2BsRP8rDwFCqEQc8yh2WW60CSEyZhRqqqDXZYOJg%2FC8KyajE3bbr5%2B0vqv%2B2Lk8PfiIbOuoU9Xc5%2BpO54%2BWF7gYjveKvphVt3yHmnPGYuoVkQZUpwBM9V79sE2jFsLYGwrul9chVgCxloYgdFXOh17ExhvQZn5NGsOKAsaCYhUGHTsAA6t1zYNzl5%2Ffj0aGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=25791027091&catId=50004654
151,한우 1+등급 육회 200g+양념소스 소고기,15900,13,29,10,1,어니스트초이스,0,육회용,우둔,200kg,,https://cr.shopping.naver.com/adcr.nhn?x=c5E0FBIDcE%2BhMDhcn1m21P%2F%2F%2Fw%3D%3DsFcKjr81zU8efHLXppAJKXD1ntZ3QrvD0W9N3Lvr7BzI2T%2B2I7vM1lywjaE2447yKRLXfTQU9Jena5uA%2FDfIExtyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2ky7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBtvDDP1%2FvoCEEuzcpKtCKHxl%2B6psbeVl1y8JvjO9di2siFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDaOH42wasBMA27SPke7a38DQna%2FVnSqfshfP2vuedhrZWQ5Jgg4we5RrHPCpWRq7uXPqKFKvD1uzY6gWIqB6hfjWVwGlh1vSLVzNx3mInn93Dz%2BycoZQvQLL3HMoo%2Bg%2BHhZYuYin8DTpNTsZTqA7J4wndJMiW6lvAlBy5Mviamn3WZArmn4xaMU1TvMVVeIzC3f7bLFBWeYXvzkUtUEBBroP7UbNjIJABWwM7q6UxJuWH21Q6ShNVYvUdKDnJ%2BXSjf4cSsg%2BDg02m3a%2BcPjmWZbiKyoGR8AO01NG4qgYO3%2B9DhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=83718377286&catId=50004654
152,"한우 설도, 우둔 육회 300g 인터넷정육점 온라인정육점 한우브랜드 육라운드 도매",12600,7,4,3,1,육라운드,2500,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=R1X4xlw4BZunFaaD9VLIov%2F%2F%2Fw%3D%3Dsp3jsJ65McFBAUS7maFkoj8r3l%2Fk9aOc%2BAdzdAFbk8nnLYgqJIWtm04rgvWnJ6%2FHsmNNlD17eQC9gCD6uU7Nldci30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSz7Xa9VZxhQ%2Baxg1Dtdr0y%2Fn7SqmUlGulKwYnTgMlJnlg%2BkG1ToYiYrjB2KxdhUqThNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpW4Eza6vTymNWypXL1NhTFCSllgQ%2BDJBgYqXQLQwoD08asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI88Y9%2BfYiHPyt13G%2FuUiwseMQ22qB25FdHA6cKBXg8eZpXfqiCwBtPYYwEdSt6i2JA61OvHrdwpxNSqsn6B3GKFCLYtkoobupVNDu%2BIkJaz68%2BoeCNUXE3CAa1lpxXR3AzUmwbDrsKPssIhiJl5pJ500ZUNYD9VtYCGQaKFZIfs2jfWvUkckcwUkUhvMxHNpRHnf15fG0U%2F8Nv8D4MmSJgH%2BX32cvgMlWUwAkC5GzMtrUf3msmNXK8TxtHblYm6iZLKAQAwPq0Ew%2BdFGT1krP1YpMSjADygFv3xyv7cKG8fm2DrgClekVxtSLNN1yS74gXlZElFKWGM7EdcmgIM46vjOZ4SvIyXD%2BIayYx%2FuLom0n3yjFb0AIqUFN12ACu2%2BrexyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=82876375456&catId=50004654
153,[미미캠핑]부드러운 한우 육회 300g,25000,6,13,4,1,미미 상회,4000,육회용,우둔,300g,,https://cr.shopping.naver.com/adcr.nhn?x=xg%2BE%2FThgUi47uylFXFtnHf%2F%2F%2Fw%3D%3DsVnB%2BF9ecV1PEjcvEa3iI1GEQ54PgdoE6eAMqwWqJEns2T%2B2I7vM1lywjaE2447yK1dn28mgXdwOXcyrjXIVXuNyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2ky7WsjvL6fGBruqRzbSMBoQdLXoybizBOVFY0bnGAXBt2MIByVCQfXQtSipXHUY5snOsVuHpPBLkHh9e325kJ3CFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDRaAc8HW19Jih9y4KJXPis4KqjPLuCX9J%2FOe0hLAh7n6KIEPy9huh9JNuR6eleqJXmFmh%2F9mb7jWSkHfLCrI9i%2Fl2kpOLOvnP%2FniYK5TUwLhkhJtrBVO1O%2Bjx11Ic7Y5swrCBzp7QIYDnbaYdA%2Bwzos%2FHwU8Mksyui%2F9RAzfqe8yLNyoUhnr8gpuH7HkWdJFKcruQru6n8af9NAKXQpAAjifUzN6tFlkP26ct9U0WGioYNxgE7GjQxrOdhmSJ9bY%2Bi1%2B6KvuTF3WtJQJ4%2Fa7Z86RJFkxsK2uqaZ8uYJFe0%2FEQdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=83242690634&catId=50004654
154,미소 한우육회물회 [앵콜상품],9900,4,,1,0,미소정육점,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=BnclRotirfjP5XFyZDW6Yf%2F%2F%2Fw%3D%3DszPI1loArMZZGhgXmoSyjlRv4XzOxxw2ts5jfW4MfKQm%2BujfgJbNMB2WWL70VDrkeoi4lFNK80xTt5atvBWxWp0gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkoOK%2FUDVFbPH1vW%2Fp549F5JB%2FSdLFx4dF%2FBIByOrgIU%2BmF6XG1xlAcE%2Fs53R7ryomVG%2BQCxrXfFicXoQFIwTxUFxYkPFpRlY4sd8mvQ%2FMZ6hlPHhdc4SO%2FfRxQtAsDSWugBZqtEAKQ27rb%2FCwjhWLs5mvtIxD8JLutvbbkuCEBB2T31Q4CBlamnIa3q6ePyvam0n%2BE7e9dXC9gkxgGEaFQQkPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpPOWl7%2FaM5m095F10iRiIhYLarEt62ghKyr8XCkJj%2F0DKRyvq%2BfDUs63OSxYfmA1XI9G8hy7T6UsRN%2BZzdT2ZVlDknWRztc1QNWm7DvBKwC5tnVuGKK6ww4lIIPIf6m%2Ban5HgjFxAm8osui2Moj5xmmmNmRCJRozdx78BroAsvczTsXkhuqI2SdEmXVd0IdCegcVb%2Fd0TiYVEl3ERuGCN7tLr1xnbN00cIFMiqWCgBh%2F6KrHGib%2BXis5d3GiNSQUTe1DzV01EOOuAdKW5yKUI%2BYVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=32849624407&catId=50004654
155,[마장동 숙성육]육회 600g,29000,8,,0,0,이마트몰,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=38hc13XUIqMvN6Nr7u0bpf%2F%2F%2Fw%3D%3DsRN8Dgry4Eb%2FRFXmJUUQAsMAChcA7i59cHTScPyjc0H2%2BujfgJbNMB2WWL70VDrkeuv1wG5HSNsjq%2FQD%2F7p3AZkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkoBuK%2B0%2BCv9jwzWGUCBfMQ%2FNylZHXqargzwGngEEtpMwJr60%2FZxn8hh%2FseBahFfVSIcYI7BsaWBULZdEHjR3X2CMj5rtq72oURsjmC4xZjvd1QpCz4PDzhIWyHQo75fdG65NB6B3A2Fpl9DE0reYSwbcVh9sQiH4yd5CkDNN2hkkxIiCVrorDoy7neOnbKiDowzwuTiEfLZN2cgVA7rH%2F8ZyFOgT28sJCECrb49FuTCNjBz7%2BORHa%2BX777%2F5U82WuFIyxpt7pDt3bDDg15WqzDU75FNwIilBADDZOewvJ%2F2jR%2FlLnJwMa7Bt8R2%2FUDqQrCW7iz4TUCVkUvTUnjl0XPAhR5VJbCN3c7mn0oXtXmsqaDWn0vy1VajSeBscfaAwYj%2F9XUFoCBKkwelDA%2FvckNK2%2FugVK86Dy2PYNHCOMK7fRtFE4ifkoRCX1Mul%2FXvtIbs2l8aXpotqqTwZahV1PXlnwJeXbnU6mZaLN%2BXPYoRZxoxY3FVeN4VN5rYVVp15XHUD6SYiOEkhgJmuSVtHyT4eR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=24866791345&catId=50004654
156,한우1++ 투뿔 냉장 소고기 육회 200g,12650,,,0,0,인터파크,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=YsV6fgUPMSXINTo%2Fth9yH%2F%2F%2F%2Fw%3D%3Ds96I%2F1Pt3Io5hhVCzXf7dHuGrJ9t7nfahGeR8otaWcim%2BujfgJbNMB2WWL70VDrkeinDuP7%2BLuVf2b3ZSUI0y7kgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkoDg2vbGeblm4KwC%2FTbtbCq49xXn1wBBLTPL8CCrV%2F0QTtmn0wZDzY5jMaUAOa6400amgsoN3HIDMYhLidNTrGD8J1asRIKMPzQ7SSOJrmD7%2BBbyIPfaSPfDktKGeENlsra%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7sZfYXHdR5xSbnf2AJCK6qQf5S5ycDGuwbfEdv1A6kKwrjVQB0hw1dnMfTxEqjofPObzQVx1ql5pL8dLbT7wbwF2wDEbqpQiciRNaRVkDORGfGNJ7gP%2FloNhk869MjlhplSynvjT%2FwV27w5QXSvDvDtoaBidGxMHFuiOFJ3YFkhQY57oQq5jcQpnjv5TUAepeO4iR7bkHDVURB7AJYQksLr%2BCsi7UElCm5WWoCyl0dzJAABAQW%2BluJqKe1lgdxI1KDLxO7PXu0YMu4bpQ5PtAIzDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=31155001765&catId=50004654
157,미소 한우육회 [신상품출시],15900,23,,0,0,미소정육점,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=ITyEpGNS6L4PAPrPAa%2FTZP%2F%2F%2Fw%3D%3Dsd%2F1GMWqnkPAk5CroQszQMNbRfAGk1wtTzFHyoMBcoZQ2T%2B2I7vM1lywjaE2447yKzo2X0k1TBT0uDW%2FjO2jOU9yGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2kG1lDu2VXRplF3hWkR%2BKHmusNaHQJRl%2FSlveL2AD7oYabhqyXx9k3yXCCMLUEuoezqi0XwOw%2FkKo9kUnvnKnqaex%2BIjXn2rDLBDi1SEAATHQk8VfJFnrzJjliqgwTNYejaeqm2vz3lwgNIIeeLMlwIXiE1Sha2WCCPzaUSu4Z%2BHg5g%2BDpO6skunSBPVb%2B4UejBdzFMUfR%2B3%2BThM1OXkNYJKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8bSdxycwEIlA8ginMu0QcF1B9emR6Yq8E2vfFBRFqh6DHvY%2FUzN94OzIr5wG3PfiAUJV4HivgPxrEuLaPsbC07%2BUYHkZQkftmX8LZmgSWAMB3gPpzVz1ysnZxoNUd19kOwDQkgEp55BrlMsIfgjyMcBrVV9acSu5ryAJkUSULpU%2FTsXkhuqI2SdEmXVd0IdCeXy3vOg%2F3Gi2FySC6O559Nwq9IHaa7uacYmbCV0PfMjklkn%2F9BR%2Bz7cb4G2KpB2l2wr9%2BCv%2BBYQVxmPWzpIiZrMtVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=29205018753&catId=50004654
158,한우 육회 생고기 홍두깨살 우둔살 200g 육회소스 증정,13300,13,6,2,1,유명한우,3000,육회용,"설도, 우둔",200g,,https://cr.shopping.naver.com/adcr.nhn?x=XuEbtuy9T6D955KgNEG7vf%2F%2F%2Fw%3D%3DseatfE3VF4pdg%2FfdEhAKuKNNNc%2Bxgee40pydYyfk7A1e%2BujfgJbNMB2WWL70VDrkeLf181khQ7XoZQcu3z%2BOK40gAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkorFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA7vU0DgkMqaPVKxVZFRGJhePcafG484Bsl3Q4Fm3hzGzKuKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJeqMiTYKKS9B8sh8BV7xoI7mHQtsX2G4X0c0sPWIr2I1drU9gBvTOY8XVxGgpGxxdgBclWIPQYClntAdxf3l6BqpE7hUlQdDj%2BFtSByVK3pGCTTRRu%2BsfW1h1oktZArVwu9jsiGgJgxNLcf3CF15MfYYlaHV%2FumkWjjrIKY8CYqg5S8hro87VuSkbp8l8pQqpaCL3tH2lLP8u11gTsOfrO3eW0%2Bn1CcjQFzq0%2BxGUAOZ6j0kBcYxHn2lOX6mk7P3huT3LHYsTijPOJ38PlOyCulYGYh8RbbucFK6xHhY5hPjQz1iKlVM2DelwLeqJY0W9H8XFdxh2XaM2lBuXzsM8q82OqH9l6YII5ugOGfB4CYY%3D&nvMid=82962365468&catId=50004654
159,[파머스미트] 1등급 한우 육회 200g+간장소스,12900,35,,0,0,위메프,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=38W6h3xObaeQP%2BQy%2FyvGtv%2F%2F%2Fw%3D%3DsW9oMg2LlZmJYbUp53NwxVxUHimT4tWoKLAP%2B4mA%2BGPk2T%2B2I7vM1lywjaE2447yKF2fDvSJlxvTuQ0xJ7QHSotyGaSr%2B0dRu37W7MMIB4NEaKnS7qDzT33%2Bj2nEMp8lH12MfoByEVIL8ZK1KbamffUg8TaDtN6tgOxgWjMS7RrXR%2BWj6NVLAZzX8DAsIok2kwcyhIzyRgmvNpkNfIyKZu4QCneqyYLrZjIWYUP8mUqBoFonAFIc7LOJ3kg7xOKCQIBKkEBDOaO9TerrenKwfV4govr1WhkqXWTlYe1PYw2qENgUu1g2WH36cYiRnnCcYdl4Y6Kvt6hlyfCAOXkneIDJryPqsD58g4IZrQ6X5DOO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyPAmm%2Fcep1L4HEptBCVI4gagrvIC%2BWyZaMffR7gwF3paIvqsuIvkWBzuDvD5f3gldD9u%2BwEQhCaYj9SFbTc4GeIVlyFDCq%2BZVFE5vJHx3cUB2RuLxTL1IutCTTW3g8J0IEuhPFVC7PHoj68EC7hfaIrJtcWUcnlSrNa859e7%2FMSWb1xZ1qYpazfd5oTriCQBAkIGVFFMUkpThmmCScYUvi52rrmMWgVdhVZ7YJ1J4K8S%2Fzlpg4cgiCbE6EW8gGfA%2F%2FgrIu1BJQpuVlqAspdHcyS2Uj5RIcJrC7p0%2F27Izt2DUOX0UZn8L9MtBYOT0Vfu9w4SwcLvxUEucVmH%2BcOht40%3D&nvMid=30163734446&catId=50004654
160,홍천한우마을 한우 육회200g,14900,9,,0,0,G마켓,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=Duz0f0UF4qRvSQGCFhBhpP%2F%2F%2Fw%3D%3DsQPjuzhVF3koKHMOkspyTc4iDvzyNHw1TPjultH1Xx1q%2BujfgJbNMB2WWL70VDrkeETLEIA1x8I7O%2FGJpwdK8lkgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSgscCEkwjLuAZ1p0PpoBSssgUIKB1YR5p0GrVdUNPDv1Sc31UGbO8uJDnNnZApXkodOj4ZqTlf6mO0q5CMai6BSAIegIogJ%2BetkWSXMqEAt3yzdARz4gqMPwI0MBYvqgOmXeoP6krYsl9VPgF1sBYUpGoL6fBBpZN8EXTcdBx1lEVM%2BIpx0%2B6NKLmLjb%2BuOSv8tiHIrqHY0irb67E1TV95XjVwE7NvwMnG1K0uufOttb84irqoupb5cHtoCFQH9lAJV03cukp%2F9sq6JmLvPVclK4buGmP8SH%2FM1h7516LNoHGA0UKCoODiZyzeqnL3F4Ir3hl1ddtdDEIo6lYANZaA1SOBJu3zG8m25zh4qZEL956K503jBTFiO%2BslOwbxo4OYtxRJvUGk919PaBeLAAAex4yTb7OV36Y8XgkqByoGMDjPNJFH4alyQO3NpAD21Gm8PKcMnLN3mKPEhSuHfnX50QYCyEUHx1e%2BVCc00t3PvctgbCu6X1yFWALGWhiB0VcAhIYldb8VQsQFsxPLP7riSFQYdOwADq3XNg3OXn9%2BPRoaKZHilHbuauHUigNM5KA&nvMid=30928723697&catId=50004654
161,한우 육회,16800,9,,1,0,건화한우다,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=ECGVaBwq%2BTrGfsZamyvO%2F%2F%2F%2F%2Fw%3D%3DsVxR0%2B94lzqKOypINHWFwS%2FaDOqSa%2F7uY%2FZmkdLu7vEC%2BujfgJbNMB2WWL70VDrkeop0jwBspKqjD1NawNA5rJEgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSAA2SPHaYclA4egXPkaBoaiRBlBqECBvpO4IGCdOov4%2BAoYmTsa77LV74kUbJ3I5TckSlY4Aqi2v376lFz7eDZ2P%2B9DP2ljcG8m7DPwIIzhnF5Vh%2Fc3HTPq61rb8BhRwGqqoPx8TTtzskT1OR9e5fqDrLqsRX4QjlyT8i6C7%2BraAVbW7KTGfQWdYjWY0wEw876i%2FBZBr26f90Yr%2FltwV8l8OmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqWcwvii5D5cOI2RxMbbIwvSHpOqvVA89vjlBQ3psVd2SveGXV1210MQijqVgA1loDG8yAYnxl728jIV%2F%2BYUqvQ24Jfup8rDe4spUk8vsQQKFnYYg0Yx%2FuPJQHf1kUUhaBd5bT6fUJyNAXOrT7EZQA5vNeYaa0yB3Tw8nYp9Gb9xZ55YPa3ipQG4xSUZU4ueOzA9ES63ezJWk960SQlq3cF%2FATFFYTwdbf6F4n2qeL5ZKvXdBCSlrmfwSmTnKzOIaJwr9%2BCv%2BBYQVxmPWzpIiZrMtVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=30861393044&catId=50004654
162,[이룸축산] 한우1등급 육회 400g,29000,,,0,1,후레쉬앤푸드,0,"구이용, 불고기용, 국거리용","기타, 사태, 등심, 안심, 양지, 설도, 부채살, 살치살, 앞다리, 갈비, 우둔, 목심",,,https://cr.shopping.naver.com/adcr.nhn?x=4Qb2VMzJVkCSF7T0FkBDcv%2F%2F%2Fw%3D%3DsyyeqXgmKYfAFHo1UQfheLsR2W44ga27emPFKZY1nK9K%2BujfgJbNMB2WWL70VDrkeGit2hjEfyT8MZ0BXohE9zUgAn8lD2%2BxrgblrBqYwPdUckd9Ca%2FSccvvQHwZvN6rSAA2SPHaYclA4egXPkaBoaiRBlBqECBvpO4IGCdOov4%2BAoYmTsa77LV74kUbJ3I5TrFRN%2BLM1yJAr78kyjmQeuVavFoQZioHQNBzgV6NBWA5Tn7FqhjJJpOnhabBrAgx8l%2BoelmVLNSohFTrVFrsm5auKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJziUGfS9C98xj72BKVGLmRnkcHUZtG%2ForWFRBepwP48fHvY%2FUzN94OzIr5wG3PfiAolmUTuxfjkmEun6wE14%2FtpnNMXjStzM5kmd1r7Tj7yG6ZtZm1HuiAd%2FiJd8jSVpzgoezepEH7o%2F%2FUF72U%2FNuum8sgIKhpssy1HF3v4JPNhF3ltPp9QnI0Bc6tPsRlADmAGVS8yBksCwGgcQ9XY%2FLYLk9yx2LE4ozzid%2FD5Tsgro1c52XpE4tYU931UJnSYS0vVbDBCTldmPmfSV73RNvuZcfvhw5tqJabluLlN9rFbPNjqh%2FZemCCOboDhnweAmG&nvMid=84172210918&catId=50004654
163,투뿔한우 안심 등심 채끝 차돌박이 살치살 부채살 치마살 업진살 국거리 불고기 육회 1++,17900,4,,6,1,민통선한우촌,0,"구이용, 국거리용, 불고기용","우둔, 설도, 앞다리",300g,,https://cr.shopping.naver.com/adcr.nhn?x=7QdEgfALq%2FjjT6q5Yy0PDP%2F%2F%2Fw%3D%3Ds%2FD9gKadCPFvqwaO2ZjbcyYygmWqTtffRnYUqXTn5vKyk5X2JRgAMpXMWke7HgHVjLidNgoMKXe6aitjU1m6dzMi30QtKP1mA7BYZPpxeJLceHZ5T6o%2FKOxB%2BF2EdwDbSVTPw%2B0csPIVkahdbe3bDgfhAcXheTp2iO3oF2nmX5m0wRI5Y1NV%2Ffl6tBz%2F6CrFWhNAWEw0JCsb7LJXBJqKWV9015zgK%2BP5r4ZCysDfiDpXlXiCq7jyxKqL3PzJTEUw%2BqLR41Rk6oCD5RDUcdnq64asJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8sy8UwY43wyKSbE5vJ%2BFCKCNyNFeGzUEuOJkCodHcnPVXfqiCwBtPYYwEdSt6i2JAqfzj9OBDlPWTG120MO7Gbx66Xu5EKiALq91ZEVIc96lTNFacoMTsmhhRmoc4NoSbT%2BPflHX24YncthdnOSsFGEeLlEJw3jvGm7eCmW1wUZE4mPLn1ABJP9SQsdLqlpTl1IqlO0Ch4ftMCWYxx%2FqWswMP51OSR8TCwNm4bGHjqpYZPJefN8hTElefRdhVSj%2FGU6xMFNIQU0hNb3pvm2y%2Fd%2BIQAZYtLtDFm7I6%2FPRNkxYJ%2F1Iqjxp0pnS5uLD%2BHOBVrBr0mWZyQNskAlQQa9x8QedZKlDgvCKM47x%2FkXmviAZ%2B9HwGyUQ9cAFapCwmBDjhHFIkz86Cw%2BgqvpZl3Jlt7IKoDr6us%2BRKRCOTdsWr9TI%3D&nvMid=83448717870&catId=50004654
