랭킹,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
177,[무항생제] 한우 다짐육 300g 1등급,19800,,,0,0,롯데ON,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=MTz3AVv8ET7hWOeZk5ApqP%2F%2F%2Fw%3D%3Ds2%2FKOyYIFDtei9lEuGUSdHnl4C1gBgcuNnCbLsi4W8agw0b%2FX32UjGonFLbhHu5mUamScc%2BYUZzVaJGBDBRIYBqkwJ5%2BhRxQSPcNhGzl6hIPDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbmmTDj5dhvZZ3IiMTf31tpEuRuCra0V6kWdISE25kd8Hs8Z7hntxT%2Fh1xIg1K1aJCDgmUF7AME240ZBKkbD02IU1qSUto8iWq08zTjP1oBE9nHtfxanERgKzPvOu%2Bb5NaypPajD6yKnwusQqEpnlTc5S1yd62COp7ZloUf5Z0DGS%2BRSsulxzuZh91kr9PDkB2hB1pXGiXaQEu4aitXWXUa%2FziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyUOvBJKtmc0lKxzA26L1%2FkhCS6D5XfDhCx8lbCh0WD7FLHvY%2FUzN94OzIr5wG3PfiAV42aKSj4Omw8qSGaSxO9%2BRmdkFF6%2BqW%2BVIcUuqAf5ZUrcvLVKwh9fjXHkEU8e14tssYlqirzymAH%2FYuN4JVXyYqMN6BL05gJ0XVkhp33UuBiSVOUitmel6zXD0LF7uOefzPhoxmkg5chKiHAFGQMD%2BN6c2eyP3%2FIFEsxr4zKDJuDYJyFnr2%2BNUR%2BQf8C5X2JyxmKP60r1n8gpB7lErOMFI6NB3zR2GZF%2BG7Sw9S900PLVWGr8fvvH1mWvUgXPK6j&nvMid=23911710852&catId=50004654
178,대한한우 2등급이상 한우다짐육 300g,25030,,,1,1,NIB,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=he7qwBGnI%2BlDzS2pTwvzbf%2F%2F%2Fw%3D%3Ds5aGuz%2FPZTRyvV6i23MfBhh2gDrVVetG8B13AZdlsO%2BIw0b%2FX32UjGonFLbhHu5mU8pbM7Lf5e%2B3PJKuihtSafj3LZUhVsuwJ5gEPPQV3LmTDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbmmTDj5dhvZZ3IiMTf31tpES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOjhTdp8t2c6JuICrSER5EaOovwWQa9un%2FdGK%2F5bcFfJfDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqkLOVgL5kzwVw1GY3h%2BNkriEWuEzvlpK1Ctmx%2BQBxV3pr3hl1ddtdDEIo6lYANZaA966kzv4l6%2BlRpOuxBpMi5sGVJjQOIMS03m13YAnzFDQZ7NcX3F8%2BTkD4Hxf5Ujtky10poHtgbsOz4fsIpg7tC%2FR3EM20d0Too9MCVJkozx3FSYL7oSeUCFZiebre7iDOZMfnD6wPOjsoHxTq3cpWdLG0jBSPtIJvuVw5dHJtGUn2781JiZSS6b7LoQkR7asHIY7BPpQ5E0ZhhnXJKoxAwjaIzlVwwmOmG4860vkgdcB5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=83369117056&catId=50004654
179,[홍성한우] 한우 다짐육 300g,18330,,,0,0,롯데ON,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=b2AU%2ByBK%2Fw5OpgoI5EO5%2Bf%2F%2F%2Fw%3D%3Ds7fgJ2o8Zdi7LvKbKdjrJODdIA2Z0x7P4Rx8J1bYJfJQw0b%2FX32UjGonFLbhHu5mUSsxWpmcMEsz0rCTvyGiUvlh6fMy5XWyuekBeXqZyNwHDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbmmTDj5dhvZZ3IiMTf31tpEuRuCra0V6kWdISE25kd8GeU3EUbt1DhWJ5c4Whf%2B3QFDHrYO5adLKM3PVBvK0ppxCqpIQWFeLWVpRKT%2BDkTc07lDN8WobtwwZp8%2Fh8758XypPajD6yKnwusQqEpnlTc5S1yd62COp7ZloUf5Z0DGS%2BRSsulxzuZh91kr9PDkB2hB1pXGiXaQEu4aitXWXUa%2FziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyUmvpHbkWWCOynPBWKYrqz0ZR2%2FZuiFgCFt4%2F8eroA5OzHvY%2FUzN94OzIr5wG3PfiAk6FYAbA1gClgun820SKJ3UZTmMrmR2NrICekd2jNLJfbXqm9v1ywzbCEXk2RVtpkNMmfos%2FmJ65T3ZdcAWQf6WcMKEjMlT7C4BkoKDM%2BNwjy8eDAKsK3AJQVmZ4ub%2BjtVQytBtJHOpMVxyTZk0QufqvtUBvfoSsQPvEM6ZWUZTpWGBuAH%2Ft75%2BXwPrrv9SheLxSoIaLOrt1%2Bw%2BH70lOu%2B29TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=29545627473&catId=50004654
180,[냉동] [무항생제] 한우 다짐육 200g 1등급,13490,,,0,0,SSG닷컴,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=HcPDnmilRpi49H7GQG7x3f%2F%2F%2Fw%3D%3DseuEV3W17BDig%2BPv0jU4zVx8LuFUZXHKNYsyFp3yxls0w0b%2FX32UjGonFLbhHu5mU9Ta2yhPnhXMu6hdYvzwL5Y2Eu52%2FyJYo72mkD%2BOIH1PDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbsUi4Sh5PgpB13QLCPBr6wQ1rxYWWd6fJbWVlhGdtJHkQ8EyrzWBmPrLJhUL5PrJtwflODAFq9jICTRc6loRRak6ntGqBf3XRqy%2FvgGjJ9GgG7z9hUx%2BOrpJLsbX2U1s1PGOg%2Fyl7828UdDjHxhiabYaweO3G5A8K2oFH8UWW0OZMtcrjaq5w9v506K14HLeFYyuhHiY3CJhq8Ogheo8wvRDm%2BPgHqutpy%2BgxxjdkLUXYyIQluWnKVFdS3F5HK9z3334rL%2BbR36BhYe0R%2FrUmjgBSTS1sRv49oBHxm%2Bxq6HjFD%2BErM5IxTf3Qqg82St32z5B%2Bf690CzKG6CyGiEjww8pHK%2Br58NSzrc5LFh%2BYDVdQTPRAyc18%2B16hQA7ZCu76KQmcoAKoPmpzS5qtjfnI%2F7qfEOdCrvpdTIr3dKcToVTgEomd3tknD2QJvP9rq%2B4cKmbmlJofOnmcsStlASvQscXvrLj9g6vWf6ehYQAFK6ZLz95lRLrbaysqnPmdA%2BYlVHClIAjdW0Ak1a6gtL5JNMKR3YKlD9qGAl6gX9HvZO51nBKhJhVzvZyksKhLNoxmRfNNrnqJkgx14a6oPlQIHQN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=23885399402&catId=50004654
181,[무항생제] 한우 다짐육 300g 2등급,20140,,,0,0,GSSHOP,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=iw4imc1odmuixxiU624sbf%2F%2F%2Fw%3D%3DsiFuZzLTvMtRWHiJXKm8MVPfKjpTKBnjV7eR%2BgK1zULkw0b%2FX32UjGonFLbhHu5mU37hCbWsuYYhFaA2uuisOSWOgXLMidXoEnqHTI6vQfTPDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbsUi4Sh5PgpB13QLCPBr6wVK7icTZPG8%2BLpIo9yE3yFRRDOAoJhtfimrmY7UMC3KcGs2j9jpuXzWaW%2B2rXVdx0Hu3KF%2FXXMhIRv6YY4PND%2BEC1ec3HIn%2FMFegKkO4j%2FNuoUD5zAfOVGbtjH0T5pnpDWwgL14Wje8cu88DXfAmwWw30d5E8w8YzqEaofh63Gye2Lepj%2FSZBhxocK7kToTSMeovwWQa9un%2FdGK%2F5bcFfJfDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqlSA9AwixzUfW7s1FFI%2F1BUfZjg%2FOMJL0%2BONNqguOT06C7DYGI6FUpLZJfbByb5mwqAHECIAPFv6eQVFnbHz%2F%2FEZ%2F3D1sfAZAibd4wsOYXRmLKxZZvboRf8WZjxrtTG4cQC92yqkafu2cvJkymlZYIAwdTPze7vm8%2BxnWb3WXT9%2F38IatW2LtaaHXT1IfZ16gHvNa3iDYGfgBWj93qyWUyy2rIasgllgCuOPxdmKEwD1fj27MAlSyfGK66TDbu%2F4kOU4bNbVUOXev80OJ6K251doaKZHilHbuauHUigNM5KA&nvMid=23917103961&catId=50004654
182,영천축협 영천별빛한우 다짐육500g / 1+등급,35700,,,0,0,옥션,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=3jf2ze%2F%2FWqj6HIRBTERJ4%2F%2F%2F%2Fw%3D%3DsVBfDSnoDvEL8xpdI%2BxvqMobF7LhKt8QEVafguLkA3Y4O8f7WZJMbj2ACN%2BoCKYnAbveXVrxCA8E%2BbvvSlDNQEDM9TmG05TobBqY0TaRT6sdD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAM1mCwLB2hZ3Tv%2BR72eNCMQ%2Bs%2FOFYylYk3kHBoau02G32%2BvdBUitScOms0EQ0n%2Bh0QjbH%2B7sNgzVdawuhA2rgiFocCRGEWD8W%2BMUDH2rQjhp3P%2B69zC5PPfh%2BEWSlAc52orf7pDXZKawG%2BBkmsBmuXYya8j6rA%2BfIOCGa0Ol%2BQzjueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMgwCAKsQVy3dT4POvs17x3vM6xoFcRjtZCbTUYAv5Y%2Fbwuw2BiOhVKS2SX2wcm%2BZsLeXto4MhFRs4MxFtmKOax7eqX%2BPLWEH6eK%2Fl4PL1t7%2F5MLjpIDCmE9iqGsd2E%2FPFJzK5GO0gwUmliXhEMOuyyKOCa9JDr1KCtYj73B0ojDC8lC7VrBS0XTpS81JUN8pdKKVuKFyhF8Z8AYCqpVQAyv4KybExsY46WJA7ubJbmjpNXLKC06eLn8UkpBe%2BAPQL6E6MbsJ00LWhtAVP6IalS3vSQV3am5Lf5nsLClyHpBYYVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=29311052478&catId=50004654
183,대한한우 2등급이상 한우다짐육 300g,18700,,,0,0,옥션,2500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=hakNPkptNkaIt6SqX4YYsf%2F%2F%2Fw%3D%3DsltamtvF317xC5xroT7iy%2Fp16U%2BRD8ZBhyMJWD9MWL1kO8f7WZJMbj2ACN%2BoCKYnAqw3LShOhmFQyFzffdm6%2BsqqKGW8EEV0uZsB4oomr%2Bl9D4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAM1mCwLB2hZ3Tv%2BR72eNCMQ%2Bs%2FOFYylYk3kHBoau02G32%2BvdBUitScOms0EQ0n%2Bh0QjbH%2B7sNgzVdawuhA2rgiFocCRGEWD8W%2BMUDH2rQjhpedsXtXyAB73zM5awQFNMwNRu4e6LyF3S5Zr4dLK366sya8j6rA%2BfIOCGa0Ol%2BQzjueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMg8i2rd4ArtHD7MkujFzCWyM6xoFcRjtZCbTUYAv5Y%2Fbwuw2BiOhVKS2SX2wcm%2BZsLk8ZjRxxiVsTxUIE2iQkGxxiRT6%2BtGW9zEU6quWoKoac00KaWAbFpqokaTpZ4bqtmF7Qke%2FfZOqnsJjje2CnX9ZwwoSMyVPsLgGSgoMz43CBJ7xYiUj094bnf0Ls7zYT9Lk0WppsbWZvL0ZRLzUhQpZTc3SRYJKEdTDi92W%2BhFhaJN4coQXoVX63djlsxT9JQaZh8qROStXaZdf2KhwidbVoWd0jB03C5aYq3HUc1IKtSSLJQZncWk8e8Ttfjz6Fs%3D&nvMid=28846194822&catId=50004654
184,대한한우 2등급이상 한우다짐육 300g,18140,,,0,0,G마켓,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=2cogfAuk995t6XRCjfH6q%2F%2F%2F%2Fw%3D%3Dsh00haztT%2Fzcq0jFZOZRPqSsib%2BLReoMwFKKV3IofZHv%2Bohq90wKPLRDvr94SKjzEeWC77ejwZCu1Tbb0gAPTda%2BqcjUacHAhpRvoHuUZzwqAbCY81f975eS5nfR25FBiI1ODi9hUm3Sq0pLB9du%2BPrh0m15yxrbs%2FkDXzaBeDkpmfMcy1%2F3L64UxOPfmhJ%2BdR6qw0oyfxNATnE2MiipX0L%2Fgzjs3ZMj68ozxrVNKBpie7Oz%2FlOz%2BN2Dimowiv1fgM9u416N630yG6nxt8upC8iw4mhiEHTOYeSAzj%2Bcat2gf01Jz%2Be7aer%2BSai6lIWhJ5%2FV3PgXAvIuUseM1FTYeTbYe%2BYvIXZQAo%2BZjviS%2BCuwya8j6rA%2BfIOCGa0Ol%2BQzjueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMiaKtQDxb8SGrj4tUaSJqJ7hqQvwmR%2FqlT0jQuNbOPrwh5GeYfboaD31nF0IdKnjGppLG%2FKbaqbwDXuq%2FTCXi4PX%2FFRPcQZQwpm3m79Ph6DvTKuTWDzIcv%2BtPWMVVv0R4iHyZPTnrL67E0YKykitk5nMnT6kkYC%2B3NgmKR%2FgEh%2FAk54PYo86Y5j4bcT7Dw4DBTKhU1aOprJl3KzAGqj0sUoy9O26Di8KMS%2BiGo7JDPn2Ygy1RuNaR3t4a4EBzShmuYmbiVAAxsneWahSAKLgLq4xyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=28574840406&catId=50004654
185,[무항생제] 한우 다짐육 300g 2등급,20100,,,0,0,정원e샵,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=iM9mJ9bKZ0ATj8T7mrJ0Cv%2F%2F%2Fw%3D%3Dsd5AFA61Ae3UUNkpk7rCzIEcUDTw%2ByA78fv4bC1maq3Mw0b%2FX32UjGonFLbhHu5mUoxtZnB4g80wlBZMc4hXwuxqpQhvRFnMSpqxZ1lB7IqHDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbmmTDj5dhvZZ3IiMTf31tpFDdmvE2JzZNs46qaZ%2FE9BczdprHIEtpp8I%2BUUwkFwrfPwyhynRNwnPPAASE80tdN94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdOXcWlRK6EcYXp0oc%2BOJW6%2FYnDztMrZVaYBNg%2BelEzUPC7DYGI6FUpLZJfbByb5mwjNBoPUx9fiAHnd2xDcBpQIZ%2F3D1sfAZAibd4wsOYXRmLKxZZvboRf8WZjxrtTG4cQC92yqkafu2cvJkymlZYIAwdTPze7vm8%2BxnWb3WXT9%2FkDddnbedFN%2BP15MysNZ1gg5rLPX95k4bxvCNM3GXN%2FuDrgClekVxtSLNN1yS74gXWxEjIn9f778ArY5%2FbpIuSpQejUsmGG7bQ%2FnnijszE09f21WilLsitP0QmqAeISGnQdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=23789694288&catId=50004654
186,대한 한우 2등급이상 한우다짐육 300g,22430,,,0,1,24365마켓,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=SiXfr6x%2FLGKmJ0L7Zg5LHv%2F%2F%2Fw%3D%3DsaNU1tFBNE7XmIfaQWvlO2Cb%2FxlqWBf7%2BWXrcD8%2Fqbs4O8f7WZJMbj2ACN%2BoCKYnAIoCl5lc1%2FXfsDkwqzOc14hEU5DnSBk0IUfX7lye6QeFD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAM1mCwLB2hZ3Tv%2BR72eNCMQ%2Bs%2FOFYylYk3kHBoau02G395WhzXAD16jvCxxTk0y%2Bd8mscUZuB%2FB3GA4tAdwd4kJn0E%2B7lsL8Xc%2FJzL4Vwihd60%2F%2FYI1nHT8%2F97O9IXB7hNJ%2FhO3vXVwvYJMYBhGhUEJD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKfUiJEwevDxbj8%2B%2Fh1QHhbZkCVFOwndmD5DaKCJVpe9Gykcr6vnw1LOtzksWH5gNV%2B8vlkrReecMdQQiw9ffE97rmT50bVRAb%2BqpgFrNiEMUE4O7pqGDlQhZ%2B2A8fJLDy9ymXChvbQtDzBLVF%2B9H3zv8F45Zuk1fxAlrLwj4bw0MF3srxG%2BMVwgOjlZk68FFic%2FQMPHe26KUfeWN8fiYrzYjUoWE9bI%2BmSpUyvqu%2FNCzJ8BELoN1YskzTJtnjax8mQjrvPzAb6DO3Dt5KQrmCPpF802ueomSDHXhrqg%2BVAgdA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=83512686377&catId=50004654
187,대한한우 2등급이상 한우다짐육 300g,18990,,,0,0,롯데ON,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=xSmwZtfZyS8y8DqT36fa5f%2F%2F%2Fw%3D%3DshgzWCdfnRb3qDUx17fcMoTeY9SpuuJ3gOdxqZAGWdUgw0b%2FX32UjGonFLbhHu5mULbghjEyGWR6jjUxTIK1rknwgwgItQZMxCbrzZBJoFUDDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbmmTDj5dhvZZ3IiMTf31tpEuRuCra0V6kWdISE25kd8ETvPUF4MYChe0sFr%2BH5A9OiOUbHP28q18VPmfc4vgBu%2FVIjPynatDvIYcEVT4DYbD%2FB%2BlC7twHWrpihCrvbFctypPajD6yKnwusQqEpnlTc5S1yd62COp7ZloUf5Z0DGS%2BRSsulxzuZh91kr9PDkB2hB1pXGiXaQEu4aitXWXUa%2FziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyUsy5jnWLyBVOsTZgjg%2F%2F8KFqeGmfUGyt5aESUu4RqF%2B7HvY%2FUzN94OzIr5wG3PfiANBk9OKoYwMCAY8bIXNphWI0ITvUQgpC%2BLZkECV%2FP3YoZPm1Qmlbrd9RkFfEQ7%2BD8If76VadNQwNvj%2FTgWXcPqGRYhh2FTzRS2qf%2BYyOmjvLW6K5wTTd6jI5aPDlIHJ9gyYn2oyo%2FhzKdQarTmQ8XfdLog6P9VPyKnNRYmo6JhvPL07boOLwoxL6IajskM%2BfZtX43DkukSzNdrzblJbksGyZuJUADGyd5ZqFIAouAurjHICEQpPL7Rm%2B2fyhjEhHR&nvMid=28574628641&catId=50004654
188,[홍성한우] 한우 다짐육 300g,18320,,,0,0,G마켓,3500,,,,,https://cr.shopping.naver.com/adcr.nhn?x=SVIj2yUsTjGIrK%2FObgyiXv%2F%2F%2Fw%3D%3Ds0Y4q3CUbrNTICeNwrSBoRd5F8Zo1FH8pfIHK3W9BY88w0b%2FX32UjGonFLbhHu5mUHEkyo1uV2j8YLa6VcU9ZUD%2FSIL7g3vS75bVKHYWlG9vDpmNu2Rs3tEPrV0ZTODsb7JQtrMqSgEftbsAH7BzOjsxo9HV7Ji1F%2FGqYvpLJSTPOyorgQQahbut1qjJIiZWbsUi4Sh5PgpB13QLCPBr6wRwjWpYvNgLjiG0HhNz8r7ZTHG9e0sA%2FeBePoi%2BFlBkWgwUqMVXes84r51yPNjqiOu8qUP4ELLl%2B7ouBdW%2BdmrJDcPajtW0hQ7sTpLAG4%2Fzcs1nua%2Bd3ff14%2FXRqhyekbAo7lL8wYUgY%2BpulvHIv%2Bmm%2BynXOQ4XoZHhE2dsdKeooVV3pn6Znl%2B9MAtsEE%2BZ8ouacYsA2T1ONC2M4R1%2F3Eb9ABUS0rEzzBwyi2jdVZZFav9OAQbFvoz00Z8EOdVfO2Quw2BiOhVKS2SX2wcm%2BZsKwBGvXuas1Qq446mXqs9ngWgGjvuG%2BnUBWMBRYnRV89iKi2oOcD9pN%2BCqgVtc2otkAvdsqpGn7tnLyZMppWWCAKAQAwPq0Ew%2BdFGT1krP1YjzWHjjoe2wtNeXyFNTzjkW6TuhYMQTVzVCsd82R3alfVoxwL0%2FQpdwUpkSEyZTebpQejUsmGG7bQ%2FnnijszE09f21WilLsitP0QmqAeISGnQdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=28219463418&catId=50004654
189,대한한우 2등급이상 한우다짐육 300g,25820,,,0,1,노마타운,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=K2cRDa32RylSL4UoH9CuUP%2F%2F%2Fw%3D%3DsrFZ77V4sugTivQrvSyK2ZLHuRWPWbeyMJ4GftV%2BVWLYO8f7WZJMbj2ACN%2BoCKYnAKnyJO%2BOHCowPTgqeB5ZfKnAOWSMmEuKuZdylYu6t%2BKVD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAM1mCwLB2hZ3Tv%2BR72eNCMQ%2Bs%2FOFYylYk3kHBoau02G395WhzXAD16jvCxxTk0y%2Bd8mscUZuB%2FB3GA4tAdwd4kJn0E%2B7lsL8Xc%2FJzL4VwihdvkOxL8el1VpyE%2BhIHpukhNJ%2FhO3vXVwvYJMYBhGhUEJD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKeGepXV%2BGv4VoY6IeRQDxwopEkOadAxKpSPoNLGTCCMdykcr6vnw1LOtzksWH5gNVwGb1Iz7K0eJc%2FJXrFD3TCymcGczaR68HLXesXr0xJ2ePngI8bkOCBRTLp0qOh199VHHsPJBG8LV3ClmwxfKr7eHFobBTf7iAIWTBjpcmpKEoaBidGxMHFuiOFJ3YFkhQURnqvaiDPk9bN5MEk9q2%2BrUCtFEfqSnExml1nSf5qvpfSDoF9ZO2Y%2Bgnt4VD666q6SpaZuXkVlH%2BhNdiZASoOoaZh8qROStXaZdf2KhwidbVoWd0jB03C5aYq3HUc1IKtSSLJQZncWk8e8Ttfjz6Fs%3D&nvMid=83072961552&catId=50004654
190,무항생제 한우 다짐육 200g 1등급 이상,12820,,,0,0,옥션,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=hmgk4xQKuu2540eD5zrAGf%2F%2F%2Fw%3D%3DsH4aUwLkKMRsnZqCR2l11N6df%2FGKmQ4gPQjp%2FC68Mj9QO8f7WZJMbj2ACN%2BoCKYnAhFNSWlFcc9sZajU2rYkeXFL6lvbRMEwS5u4gK9DDUytD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAM1mCwLB2hZ3Tv%2BR72eNCMQ%2Bs%2FOFYylYk3kHBoau02G32%2BvdBUitScOms0EQ0n%2Bh0QjbH%2B7sNgzVdawuhA2rgiFocCRGEWD8W%2BMUDH2rQjhpZrBdUAhbbBiLYOmlvv3LSDUoMMWtlnXC4%2BXBfle5jOgya8j6rA%2BfIOCGa0Ol%2BQzjueCfFDuywxl3T1PQ6PKMjF5qtMG%2FJ0PUtQjclakIAMjEAk8qRd8oUrXS59mb8%2B4AM6xoFcRjtZCbTUYAv5Y%2Fbwuw2BiOhVKS2SX2wcm%2BZsJb%2FweR3qPzGqmUWyTHe6ODs%2BCodyVw2KAMVKK4u2BKtSmvZK7MUuK2Mvqiok5JPikTXWMuX376Eu1TcJUJ%2BBmXCnPqA%2Fux6bLDZqfuopriC3SVNjN7Ksma%2BL6HV6LhklcnM%2BzzLWR%2BDC5JHpAIzVFBq%2B1QG9%2BhKxA%2B8QzplZRlOotGSzi6OC88BuwaAFiUbYovFKghos6u3X7D4fvSU677b1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=24069424131&catId=50004654
191,[무항생제] 한우 다짐육 300g 2등급,19080,,,0,0,롯데ON,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=REgQ%2F6rKHlVjl2Ie5AXH5%2F%2F%2F%2Fw%3D%3DsXtcnFyTYtgA6eW0Uc2yI4WsnGMLCaz%2BYpCv7ehBOLUcO8f7WZJMbj2ACN%2BoCKYnAEewm%2FB1BtAnvazaDNVdyHzoUYGSROcq35CrH3uxnL5hD4P%2Bj2CVvS6QkrpszyaIo6sGkobrHOLjdQ9PfNparAM1mCwLB2hZ3Tv%2BR72eNCMQ%2Bs%2FOFYylYk3kHBoau02G395WhzXAD16jvCxxTk0y%2Bdxcatm9B2veASW0kGa8JRaUBqnzfB5HqEvzlSKGvJqFyML63ZKNumVmtuNb42h2bdmDNIcZDgjBiQ3zsIdSbVA0ZUZ9AIqUPiDUid8eBbxG426YRrUgC1yvjaCZiO1TqnA7yW7ZLj9q8%2Bly1YMcjiJjCN4wSuq4zJbY4rgPI14PwsplgvOD82ZYbDcgmtEMSHl18On0%2B4OT76dMX121gsZ4Hs%2F2PHkpmvWjL2qy1nHubep0toh3gKUGqIaTru5Pm8s4EXeFB7qksBGONYMUbYBYpqKrfV6tsuZtspPK5aGrUs9YeYFnzobuTwZv9a4GMpCKqFgGj2vd61hu7BfV7x7KUP6QUZ4zx5cDpRr4qQoUt6viDAP0JKHu6lhZIX3ntHnfJatGYfSTwwCUiAoqHyHWN6eKM6Q%2F8RmpR50gUJC7xH5RhnmiCg4QeoAxU1%2FKblu2BBWlh%2Bsx30qCeJBEAshzL07boOLwoxL6IajskM%2BfZFq3CuRHX%2BRxUd89sbX6%2B9iZuJUADGyd5ZqFIAouAurjHICEQpPL7Rm%2B2fyhjEhHR&nvMid=23911717778&catId=50004654
